creator_id,periodo,periodo_inicio,periodo_fim,gmv_bruto,gmv_liquido,reembolso,refund_pct,pedidos,aov,videos,lives,comissao,tier,status_reembolso,comissao_calculada,_fonte,items_vendidos,items_reembolsados,media_diaria,amostras,gmv_atribuido_ao_criador,itens_vendidos_atribuidos_ao_criador
ACHADINHOSTIKTOK0.1,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADINHOSTK.SHOP,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,14,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADINHOSTTS1,2026-02,2026-02-01,2026-02-28,271.0,271.0,0.0,0.0,3,90.33,4,0,25.47,Ferro,sem_dado,13.55,tiktok_seller_center,3,0,1,0,,
ACHADINHOS_.DA_DANI,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOS.CARRINHOLARANJA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOS.DA.LE.123,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOSDABIASHOP,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOSDADAI3,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOSDAMILLYARRUDA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOSDA_NANDA,2026-02,2026-02-01,2026-02-28,94.9,94.9,0.0,0.0,1,94.9,0,0,9.96,Ferro,sem_dado,4.75,tiktok_seller_center,1,0,1,0,,
ACHADOSDOTTS,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOSDUDINHA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOSJURRAY,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHADOSQUEVALEMAPENA2,2026-02,2026-02-01,2026-02-28,83.1,83.1,0.0,0.0,1,83.1,4,0,7.99,Ferro,sem_dado,4.16,tiktok_seller_center,1,0,1,0,,
ACHADOSVIRAL6,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHEINALUH,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHEINOTIKTOKSHOPBR,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHEIPROVEIEINDIQUEI,2026-02,2026-02-01,2026-02-28,65.11,65.11,0.0,0.0,1,65.11,0,0,7.22,Ferro,sem_dado,3.26,tiktok_seller_center,1,0,1,0,,
ACHEI_E_RECOMENDO_,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHEI_PRA_VOCE_1,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ACHOUCOMPROUDJ.26,2026-02,2026-02-01,2026-02-28,66.72,66.72,0.0,0.0,1,66.72,0,0,7.22,Ferro,sem_dado,3.34,tiktok_seller_center,1,0,1,0,,
ADEBORAESTRELA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,5,25,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ADOROLOUVOR,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ADRIANA.SHOP.OFICIAL,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ADRIANACREATORTIKTOKSHOP,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ADRIANALLVEES,2026-02,2026-02-01,2026-02-28,79.9,79.9,0.0,0.0,1,79.9,0,0,6.39,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
ADRIELECATELLI,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ADRIELEFERREIRADOMI,2026-02,2026-02-01,2026-02-28,78.3,78.3,0.0,0.0,1,78.3,2,0,7.91,Ferro,sem_dado,3.92,tiktok_seller_center,1,0,1,0,,
ADRILEFKO,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ADRISHOP001,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ADV.DAYANE,2026-02,2026-02-01,2026-02-28,14078.78,13868.810000000001,209.97,1.49,177,79.54,23,9,1380.0,Prata,sem_dado,1248.19,tiktok_seller_center,191,3,2,0,,
AELENBRITO,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AELIZAGOULART,2026-02,2026-02-01,2026-02-28,79.9,0.0,79.9,100.0,1,79.9,0,0,7.91,Ferro,sem_dado,0.0,tiktok_seller_center,1,1,1,0,,
AFAMILIALEMOS,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AGLAUGARCIA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AGRANDE_REVELACAOFICIAL,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AGRO_LISBOA,2026-02,2026-02-01,2026-02-28,64.34,64.34,0.0,0.0,1,64.34,0,0,7.22,Ferro,sem_dado,3.22,tiktok_seller_center,1,0,1,0,,
AHGTHEONE7,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AICHADOSPRO,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AILLASHOP,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AIPROMOS5,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AJESSYCAFREITAS,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AJUJU_MELLO,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AJULIA_RIBEIRO,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AKELLO.NUNES,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,15,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AKEZYA.SHOPCREATOR,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,9,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALANAINDICA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALANCAMARGO67,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALDEANAFREIRE,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALDENIRCF,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALEGRIALUZ,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALERTACELEBSBR,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALESSANDRAMOURADO1,2026-02,2026-02-01,2026-02-28,94.9,94.9,0.0,0.0,1,94.9,1,0,9.49,Ferro,sem_dado,4.75,tiktok_seller_center,1,0,1,0,,
ALESSANDRANEVESDESOUZA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,7,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALESSANDRASOUZA022,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALEXANDRAMIRANDA72,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALEXANDRENASCIMENTOOOOO,2026-02,2026-02-01,2026-02-28,83.1,83.1,0.0,0.0,1,83.1,0,0,7.91,Ferro,sem_dado,4.16,tiktok_seller_center,1,0,1,0,,
ALICEABDELNUR,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALICEEFERP_,2026-02,2026-02-01,2026-02-28,79.9,79.9,0.0,0.0,1,79.9,0,3,7.99,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
ALICE_FEMME,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALINE.SALGADO038,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALINECAVANELLAS,2026-02,2026-02-01,2026-02-28,69219.25,63678.15,5541.1,8.01,801,86.42,21,0,6785.7,Diamante,sem_dado,8278.16,tiktok_seller_center,838,68,3,4,,
ALINEESANCHES,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALINEMENDESPSI,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,16,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALINERAMOS_SHOP,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALINERECOMENDAA,2026-02,2026-02-01,2026-02-28,79.9,79.9,0.0,0.0,1,79.9,0,0,7.99,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
ALINESANTOS7040,2026-02,2026-02-01,2026-02-28,79.9,79.9,0.0,0.0,1,79.9,0,5,7.99,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
ALINEVARIEDADESBRASIL,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALINEVITORIA092,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ALL.PRIME,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMADARODRIGUES_,2026-02,2026-02-01,2026-02-28,93.1,93.1,0.0,0.0,1,93.1,0,0,7.99,Ferro,sem_dado,4.66,tiktok_seller_center,1,0,1,0,,
AMANDAACHOUU,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMANDADICASSS,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMANDAORBITE,2026-02,2026-02-01,2026-02-28,84.28,84.28,0.0,0.0,1,84.28,3,4,7.99,Ferro,sem_dado,4.21,tiktok_seller_center,1,0,1,0,,
AMANDASILVA2857,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMANDASIMOESS0,2026-02,2026-02-01,2026-02-28,79.9,-80.07999999999998,159.98,200.23,1,79.9,1,6,7.75,Ferro,sem_dado,-4.0,tiktok_seller_center,1,2,1,0,,
AMANDASOUSAASHOP,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,9,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMANDIACAMILO,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMANDINHATELLES1,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,7,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMAR.NUNES918,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMARISHOPCREATOR,2026-02,2026-02-01,2026-02-28,636.09,636.09,0.0,0.0,8,79.51,0,0,62.38,Ferro,sem_dado,31.8,tiktok_seller_center,8,0,1,0,,
AMIGAS_SHOP_,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMNEEANNE,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMOACHADINHOS7,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AMORPORVIAGEMM,2026-02,2026-02-01,2026-02-28,77.53,77.53,0.0,0.0,1,77.53,0,18,7.99,Ferro,sem_dado,3.88,tiktok_seller_center,1,0,1,0,,
ANA.BARROS289,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANA.FERNNANDES,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANA.SILV10,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,19,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAAJULIAANIKA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,4,11,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAAOLY,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAAPSOUZA_,2026-02,2026-02-01,2026-02-28,309.61,234.5,75.11,24.26,4,77.4,0,3,31.0,Ferro,sem_dado,11.73,tiktok_seller_center,4,1,1,0,,
ANAAYRESOFERTAS,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,13,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANACLAUDIAPESSOA48,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANADICAS520,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAHNALIRO,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAIA.AI,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANALU.AGC,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAMOURAVV,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAPAULA.FERREIRAOFICIAL,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAPAULAARRAISBATISTA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAPAULAJESUS955,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAPAULAMUNCHEN,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAPAULAPMARTINS,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAPAULASHOP222,2026-02,2026-02-01,2026-02-28,79.99,79.99,0.0,0.0,1,79.99,0,0,8.0,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
ANAPINHEIIRO__,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAREISCARVALHO,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANASHOP032,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANASHOP40,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANASHOP82,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANASHOPCREATOR0,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANASHOP_BR,2026-02,2026-02-01,2026-02-28,79.9,79.9,0.0,0.0,1,79.9,0,0,7.99,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
ANASIMOESCREATOR,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,18,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANAZIRMANN,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDERSON.MATA19,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDRADE_EMME,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDREA.EXUBERANCE,2026-02,2026-02-01,2026-02-28,403.6,321.85,81.75,20.26,4,100.9,3,16,39.96,Ferro,sem_dado,16.09,tiktok_seller_center,5,1,1,0,,
ANDREADECARVALHOINDICA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDREASHOP20,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDREIAMELLOM,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDRESSA.CARVALHO5580,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDRESSA.SHOPCREATOR,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDRESSA.VASZ,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDRESSAALMEIDATKS,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,10,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDRESSABORCATH,2026-02,2026-02-01,2026-02-28,79.9,79.9,0.0,0.0,1,79.9,0,4,7.99,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
ANDREYAFREITAS_,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,17,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDREZA.KENIIA,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANDREZASILVA282,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANE.OLIVER97,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANGELICAANTOS5,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANGIEDFANTE,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANIGERBAST0,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANINHALPSSRJ,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,10,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANNA.KARLARODRIGUES,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANNA.MLZB,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANNALUIZA.SHOP,2026-02,2026-02-01,2026-02-28,235.65,235.65,0.0,0.0,3,78.55,0,6,22.43,Ferro,sem_dado,11.78,tiktok_seller_center,3,0,1,0,,
ANNEEAMNE1,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANTONI.DIAS98,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ANTONYAINDICA.OFC,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
APEGARDEN,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
AQUIASUAVIDAFICAMELHOR,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ARAUJOGAMESHOP,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ARENATAJARDIM,2026-02,2026-02-01,2026-02-28,1131.98,1131.98,0.0,0.0,14,80.86,15,0,115.23,Ferro,sem_dado,56.6,tiktok_seller_center,15,0,1,0,,
ARENATALOPES,2026-02,2026-02-01,2026-02-28,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
