id,creator,product_id,data,produto,seller_sku,gmv,comissao,pedidos
alinecavanellas|1733537963414488671|2026-04-01,alinecavanellas,1733537963414488671,2026-04-01,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,94.9,9.49,1
ariianecostacont|1732670078583801439|2026-04-01,ariianecostacont,1732670078583801439,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,89.99,9.0,1
leticiatsec|1732670078583801439|2026-04-01,leticiatsec,1732670078583801439,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,89.99,9.0,1
adv.dayane|1733690547643385439|2026-04-01,adv.dayane,1733690547643385439,2026-04-01,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,79.99,8.0,1
adv.dayane|1733537963414488671|2026-04-01,adv.dayane,1733537963414488671,2026-04-01,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,79.99,8.0,1
tacianecreator|1733537963414488671|2026-04-01,tacianecreator,1733537963414488671,2026-04-01,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,79.99,8.0,1
fggutyy2|1731763836201109087|2026-04-01,fggutyy2,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
mcecilia.araujo1|1731763836201109087|2026-04-01,mcecilia.araujo1,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
mariaaugustareiss|1731763836201109087|2026-04-01,mariaaugustareiss,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
marinatheesr|1731763836201109087|2026-04-01,marinatheesr,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
cintia.thies|1731763836201109087|2026-04-01,cintia.thies,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
keilobshop03|1731763836201109087|2026-04-01,keilobshop03,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
elili_kids|1731763836201109087|2026-04-01,elili_kids,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
hitalasantiago|1731763836201109087|2026-04-01,hitalasantiago,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
ncshop33|1731763836201109087|2026-04-01,ncshop33,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
maritips_|1731763836201109087|2026-04-01,maritips_,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
gabbizie|1731763836201109087|2026-04-01,gabbizie,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
gesycavardieribou|1731763836201109087|2026-04-01,gesycavardieribou,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
ceciliamanttovani|1731763836201109087|2026-04-01,ceciliamanttovani,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
nutrii_shop|1731763836201109087|2026-04-01,nutrii_shop,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,7.22,1
danlopes.a|1731763836201109087|2026-04-01,danlopes.a,1731763836201109087,2026-04-01,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,7.22,1
natmarquesvi|1734190087073400415|2026-04-01,natmarquesvi,1734190087073400415,2026-04-01,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,64.9,7.79,1
psi.mirellarodrigues|1731763836201109087|2026-04-02,psi.mirellarodrigues,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,11839.8,1148.15,161
tacianecreator|1731763836201109087|2026-04-02,tacianecreator,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,3095.79,151.33,37
ericamcabeluda|1731763836201109087|2026-04-02,ericamcabeluda,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1799.15,116.0,23
natmarquesvi|1731763836201109087|2026-04-02,natmarquesvi,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1679.14,152.94,23
thainabeautyoficial|1731763836201109087|2026-04-02,thainabeautyoficial,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1582.58,62.38,20
laianenovaisss|1731763836201109087|2026-04-02,laianenovaisss,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1023.28,78.36,13
natmarquesvi|1732670078583801439|2026-04-02,natmarquesvi,1732670078583801439,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,1019.34,65.94,12
adv.dayane|1731763836201109087|2026-04-02,adv.dayane,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,989.77,98.99,14
pattylazzarotto|1731763836201109087|2026-04-02,pattylazzarotto,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,878.9,39.95,11
numarchi|1731763836201109087|2026-04-02,numarchi,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,711.39,63.15,9
.familiapimentel|1731763836201109087|2026-04-02,.familiapimentel,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,559.3,7.99,6
escuta.amiga|1731763836201109087|2026-04-02,escuta.amiga,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,549.39,38.96,7
alinecavanellas|1731763836201109087|2026-04-02,alinecavanellas,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,471.69,47.17,5
adv.dayane|1733690547643385439|2026-04-02,adv.dayane,1733690547643385439,2026-04-02,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,319.96,32.0,4
bialuzzmodas|1731763836201109087|2026-04-02,bialuzzmodas,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,319.6,15.98,4
someoneduda|1731763836201109087|2026-04-02,someoneduda,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,311.89,15.21,4
francruz.26|1732670078583801439|2026-04-02,francruz.26,1732670078583801439,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,269.97,18.0,3
tacirecomenda|1732670078583801439|2026-04-02,tacirecomenda,1732670078583801439,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,269.97,18.0,3
silsantiagotrc|1731763836201109087|2026-04-02,silsantiagotrc,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
adv.dayane|1732670078583801439|2026-04-02,adv.dayane,1732670078583801439,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,239.7,23.97,3
gabbizie|1731763836201109087|2026-04-02,gabbizie,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
leticiatsec|1733537963414488671|2026-04-02,leticiatsec,1733537963414488671,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,189.8,18.98,2
thami.brambilla|1733538126820050527|2026-04-02,thami.brambilla,1733538126820050527,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,189.8,0.0,2
nati_sus|1733537963414488671|2026-04-02,nati_sus,1733537963414488671,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,189.8,18.98,2
pattylazzarotto|1733491089938155103|2026-04-02,pattylazzarotto,1733491089938155103,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta Terracota,REF54836,189.8,9.49,2
alinecavanellas|1733690547643385439|2026-04-02,alinecavanellas,1733690547643385439,2026-04-02,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,189.8,18.98,2
jessicamesant|1732670078583801439|2026-04-02,jessicamesant,1732670078583801439,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,179.98,9.0,2
natmarquesvi|1733537963414488671|2026-04-02,natmarquesvi,1733537963414488671,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,174.89,20.99,2
adv.dayane|1734314781918922335|2026-04-02,adv.dayane,1734314781918922335,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,159.8,15.98,2
taniaribeiro_creator|1731763836201109087|2026-04-02,taniaribeiro_creator,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,15.98,2
arenatajardim|1731763836201109087|2026-04-02,arenatajardim,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,149.89,14.99,2
pollyanna.andrade.s|1731763836201109087|2026-04-02,pollyanna.andrade.s,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,139.98,14.0,1
francruz.26|1733690547643385439|2026-04-02,francruz.26,1733690547643385439,2026-04-02,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,94.9,9.49,1
tacianecreator|1733491008023201375|2026-04-02,tacianecreator,1733491008023201375,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54636,94.9,9.49,1
natmarquesvi|1733490894440269407|2026-04-02,natmarquesvi,1733490894440269407,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,94.9,0.0,1
leticiatsec|1733490894440269407|2026-04-02,leticiatsec,1733490894440269407,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,94.9,0.0,1
laianenovaisss|1733491008023201375|2026-04-02,laianenovaisss,1733491008023201375,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54636,94.9,9.49,1
danijeans|1733538126820050527|2026-04-02,danijeans,1733538126820050527,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,94.9,0.0,1
nati.shop|1734314781918922335|2026-04-02,nati.shop,1734314781918922335,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,9.49,1
gabbizie|1732670078583801439|2026-04-02,gabbizie,1732670078583801439,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,89.99,9.0,1
adv.dayane|1733537963414488671|2026-04-02,adv.dayane,1733537963414488671,2026-04-02,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,79.99,8.0,1
numarchi|1732620602328647263|2026-04-02,numarchi,1732620602328647263,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,79.99,8.0,1
numarchi|1732631840860243551|2026-04-02,numarchi,1732631840860243551,2026-04-02,Calça Jeans Wide Leg Cintura Alta Sky Used,REF52736,79.99,8.0,1
familialiu|1731763836201109087|2026-04-02,familialiu,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
magsouza.shop|1731763836201109087|2026-04-02,magsouza.shop,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
thami.brambilla|1731763836201109087|2026-04-02,thami.brambilla,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
jessicamesant|1731763836201109087|2026-04-02,jessicamesant,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
jenifferpassos25|1731763836201109087|2026-04-02,jenifferpassos25,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
mariaaugustareiss|1731763836201109087|2026-04-02,mariaaugustareiss,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
danijeans|1731763836201109087|2026-04-02,danijeans,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
lu_dias10|1731763836201109087|2026-04-02,lu_dias10,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
_saraahh33|1731763836201109087|2026-04-02,_saraahh33,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
vitrinneshopp|1731763836201109087|2026-04-02,vitrinneshopp,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
patylopesoliveira|1731763836201109087|2026-04-02,patylopesoliveira,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
francruz.26|1731763836201109087|2026-04-02,francruz.26,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
tiktokshop.lily1|1731763836201109087|2026-04-02,tiktokshop.lily1,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
lidikpf6|1731763836201109087|2026-04-02,lidikpf6,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
hitalasantiago|1731763836201109087|2026-04-02,hitalasantiago,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
gab_caroline|1731763836201109087|2026-04-02,gab_caroline,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,0.0,1
yaponts|1731763836201109087|2026-04-02,yaponts,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
gabrielaf011|1731763836201109087|2026-04-02,gabrielaf011,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
compreia|1731763836201109087|2026-04-02,compreia,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
robertafrias|1731763836201109087|2026-04-02,robertafrias,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
yasmin.aoliveira|1731763836201109087|2026-04-02,yasmin.aoliveira,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,7.99,1
neldicasdemoda|1731763836201109087|2026-04-02,neldicasdemoda,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,72.19,7.22,1
yoariadny|1731763836201109087|2026-04-02,yoariadny,1731763836201109087,2026-04-02,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,69.99,7.0,1
adv.dayane|1733284887218390623|2026-04-02,adv.dayane,1733284887218390623,2026-04-02,Body Básico Feminino Regata Decote Quadrado em Poliamida,REF539P,49.99,5.0,1
psi.mirellarodrigues|1731763836201109087|2026-04-03,psi.mirellarodrigues,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,12982.28,1298.41,170
tacianecreator|1731763836201109087|2026-04-03,tacianecreator,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,6873.05,515.11,90
ericamcabeluda|1731763836201109087|2026-04-03,ericamcabeluda,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,2111.04,163.17,25
thainabeautyoficial|1731763836201109087|2026-04-03,thainabeautyoficial,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1588.09,23.97,20
laianenovaisss|1731763836201109087|2026-04-03,laianenovaisss,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1358.3,71.91,17
brunasilvaindica|1731763836201109087|2026-04-03,brunasilvaindica,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1255.27,125.53,16
pattylazzarotto|1731763836201109087|2026-04-03,pattylazzarotto,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1108.69,54.94,14
someoneduda|1731763836201109087|2026-04-03,someoneduda,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,871.19,47.94,10
numarchi|1731763836201109087|2026-04-03,numarchi,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,631.49,47.17,8
natmarquesvi|1731763836201109087|2026-04-03,natmarquesvi,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,510.84,51.09,6
escuta.amiga|1731763836201109087|2026-04-03,escuta.amiga,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,463.98,31.19,6
arenatajardim|1731763836201109087|2026-04-03,arenatajardim,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,459.58,45.96,5
silsantiagotrc|1731763836201109087|2026-04-03,silsantiagotrc,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,399.5,39.95,5
mariaboscooo|1731763836201109087|2026-04-03,mariaboscooo,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,399.5,39.95,1
gabbizie|1731763836201109087|2026-04-03,gabbizie,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,391.79,39.18,5
familialiu|1731763836201109087|2026-04-03,familialiu,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,391.79,31.19,5
alinecavanellas|1733690547643385439|2026-04-03,alinecavanellas,1733690547643385439,2026-04-03,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,379.6,9.49,4
natmarquesvi|1732670078583801439|2026-04-03,natmarquesvi,1732670078583801439,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,359.96,18.0,4
fggutyy2|1731763836201109087|2026-04-03,fggutyy2,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,319.6,0.0,4
alinecavanellas|1731763836201109087|2026-04-03,alinecavanellas,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,311.89,15.21,4
nati_sus|1733537963414488671|2026-04-03,nati_sus,1733537963414488671,2026-04-03,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,284.7,28.47,3
tacianecreator|1732620602328647263|2026-04-03,tacianecreator,1732620602328647263,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,279.96,28.0,4
maritips_|1731763836201109087|2026-04-03,maritips_,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,23.97,3
achadinhoslalas|1731763836201109087|2026-04-03,achadinhoslalas,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,19.17,3
.familiapimentel|1731763836201109087|2026-04-03,.familiapimentel,1731763836201109087,2026-04-03,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,239.7,15.98,2
