id,creator,data,content_type,gmv,comissao,pedidos,itens
someoneduda|2026-03-30|VIDEO,someoneduda,2026-03-30,VIDEO,543.88,46.4,7,7
thami.brambilla|2026-03-30|VIDEO,thami.brambilla,2026-03-30,VIDEO,444.5,25.47,5,5
brunasilvaindica|2026-03-30|LIVE,brunasilvaindica,2026-03-30,LIVE,391.79,39.18,5,5
tacirecomenda|2026-03-30|VIDEO,tacirecomenda,2026-03-30,VIDEO,359.96,27.0,4,4
maritips_|2026-03-30|VIDEO,maritips_,2026-03-30,VIDEO,319.6,31.96,4,4
davyllag|2026-03-30|LIVE,davyllag,2026-03-30,LIVE,279.96,28.0,4,4
nati_sus|2026-03-30|VIDEO,nati_sus,2026-03-30,VIDEO,269.79,17.49,3,3
familialiu|2026-03-30|VIDEO,familialiu,2026-03-30,VIDEO,239.7,7.99,3,3
gleysaaguiar|2026-03-30|VIDEO,gleysaaguiar,2026-03-30,VIDEO,239.7,15.98,3,3
taniaribeiro_creator|2026-03-30|VIDEO,taniaribeiro_creator,2026-03-30,VIDEO,239.7,23.97,3,3
leticiatsec|2026-03-30|VIDEO,leticiatsec,2026-03-30,VIDEO,189.8,18.98,2,2
jhennythh|2026-03-30|VIDEO,jhennythh,2026-03-30,VIDEO,179.98,9.0,2,2
lidikpf6|2026-03-30|VIDEO,lidikpf6,2026-03-30,VIDEO,169.89,16.99,2,2
escuta.amiga|2026-03-30|LIVE,escuta.amiga,2026-03-30,LIVE,159.8,15.98,2,2
lari.quaresma|2026-03-30|VIDEO,lari.quaresma,2026-03-30,VIDEO,159.8,7.99,2,2
mo.joanaa|2026-03-30|VIDEO,mo.joanaa,2026-03-30,VIDEO,152.09,15.21,2,2
luanamagnacardoso|2026-03-30|LIVE,luanamagnacardoso,2026-03-30,LIVE,149.89,14.99,2,2
yasmin.aoliveira|2026-03-30|VIDEO,yasmin.aoliveira,2026-03-30,VIDEO,94.9,9.49,1,1
erikaoliveiracassim|2026-03-30|SHOP,erikaoliveiracassim,2026-03-30,SHOP,94.9,9.49,1,1
larissamello.indica|2026-03-30|SHOP,larissamello.indica,2026-03-30,SHOP,89.99,9.0,1,1
elainecoquemala|2026-03-30|LIVE,elainecoquemala,2026-03-30,LIVE,89.99,9.0,1,1
jessicamesant|2026-03-30|VIDEO,jessicamesant,2026-03-30,VIDEO,89.99,0.0,1,1
danijeans|2026-03-30|LIVE,danijeans,2026-03-30,LIVE,79.99,8.0,1,1
marinatheesr|2026-03-30|VIDEO,marinatheesr,2026-03-30,VIDEO,79.9,7.99,1,1
raianaoikiacreatorshop|2026-03-30|SHOP,raianaoikiacreatorshop,2026-03-30,SHOP,79.9,7.99,1,1
jenifferpassos25|2026-03-30|LIVE,jenifferpassos25,2026-03-30,LIVE,79.9,7.99,1,1
hitalasantiago|2026-03-30|VIDEO,hitalasantiago,2026-03-30,VIDEO,79.9,0.0,1,1
cecymonteiroc|2026-03-30|LINKSHARE,cecymonteiroc,2026-03-30,LINKSHARE,79.9,7.99,1,1
larissapachecoindica|2026-03-30|VIDEO,larissapachecoindica,2026-03-30,VIDEO,79.9,7.99,1,1
mariaaugustareiss|2026-03-30|VIDEO,mariaaugustareiss,2026-03-30,VIDEO,79.9,7.99,1,1
ah.barbra|2026-03-30|SHOP,ah.barbra,2026-03-30,SHOP,79.9,7.99,1,1
escuta.amiga|2026-03-30|VIDEO,escuta.amiga,2026-03-30,VIDEO,79.9,7.99,1,1
silsantiagotrc|2026-03-30|VIDEO,silsantiagotrc,2026-03-30,VIDEO,79.9,7.99,1,1
amarishopcreator|2026-03-30|VIDEO,amarishopcreator,2026-03-30,VIDEO,79.9,7.99,1,1
carlaf.bitencourt|2026-03-30|LIVE,carlaf.bitencourt,2026-03-30,LIVE,79.9,7.99,1,1
cacauabraao|2026-03-30|VIDEO,cacauabraao,2026-03-30,VIDEO,79.9,7.99,1,1
euvivianeborges|2026-03-30|VIDEO,euvivianeborges,2026-03-30,VIDEO,79.9,7.99,1,1
leidiane.gommes|2026-03-30|LINKSHARE,leidiane.gommes,2026-03-30,LINKSHARE,79.9,7.99,1,1
elisaashop|2026-03-30|VIDEO,elisaashop,2026-03-30,VIDEO,79.9,7.99,1,1
arenatajardim|2026-03-30|VIDEO,arenatajardim,2026-03-30,VIDEO,79.9,7.99,1,1
gabbizie|2026-03-30|VIDEO,gabbizie,2026-03-30,VIDEO,79.9,7.99,1,1
annaluiza.shop|2026-03-30|VIDEO,annaluiza.shop,2026-03-30,VIDEO,72.19,7.22,1,1
compreia|2026-03-30|VIDEO,compreia,2026-03-30,VIDEO,72.19,7.22,1,1
tacianecreator|2026-03-31|LIVE,tacianecreator,2026-03-31,LIVE,13017.08,1217.88,171,184
psi.mirellarodrigues|2026-03-31|LIVE,psi.mirellarodrigues,2026-03-31,LIVE,10048.39,990.98,133,143
natmarquesvi|2026-03-31|LIVE,natmarquesvi,2026-03-31,LIVE,3884.01,466.15,52,54
adv.dayane|2026-03-31|LIVE,adv.dayane,2026-03-31,LIVE,2069.44,206.97,28,29
thainabeautyoficial|2026-03-31|VIDEO,thainabeautyoficial,2026-03-31,VIDEO,1765.65,96.63,19,20
tacianecreator|2026-03-31|VIDEO,tacianecreator,2026-03-31,VIDEO,1685.38,80.63,18,20
_mareiis|2026-03-31|LIVE,_mareiis,2026-03-31,LIVE,1059.85,106.0,14,15
natmarquesvi|2026-03-31|VIDEO,natmarquesvi,2026-03-31,VIDEO,1056.26,117.18,13,13
numarchi|2026-03-31|VIDEO,numarchi,2026-03-31,VIDEO,936.23,77.65,10,10
ericamcabeluda|2026-03-31|VIDEO,ericamcabeluda,2026-03-31,VIDEO,855.77,62.38,11,11
alinecavanellas|2026-03-31|VIDEO,alinecavanellas,2026-03-31,VIDEO,764.1,26.97,8,9
pattylazzarotto|2026-03-31|VIDEO,pattylazzarotto,2026-03-31,VIDEO,623.78,23.97,8,8
escuta.amiga|2026-03-31|LIVE,escuta.amiga,2026-03-31,LIVE,551.59,55.16,7,7
jessicamesant|2026-03-31|VIDEO,jessicamesant,2026-03-31,VIDEO,429.77,24.98,5,5
arenatajardim|2026-03-31|VIDEO,arenatajardim,2026-03-31,VIDEO,399.5,39.95,5,5
laianenovaisss|2026-03-31|VIDEO,laianenovaisss,2026-03-31,VIDEO,399.5,0.0,5,5
lidikpf6|2026-03-31|VIDEO,lidikpf6,2026-03-31,VIDEO,319.6,31.96,4,4
leticiatsec|2026-03-31|VIDEO,leticiatsec,2026-03-31,VIDEO,284.7,18.98,3,3
tacirecomenda|2026-03-31|VIDEO,tacirecomenda,2026-03-31,VIDEO,269.97,27.0,3,3
hitalasantiago|2026-03-31|VIDEO,hitalasantiago,2026-03-31,VIDEO,239.7,7.99,3,3
someoneduda|2026-03-31|VIDEO,someoneduda,2026-03-31,VIDEO,239.7,23.97,3,3
gleysaaguiar|2026-03-31|VIDEO,gleysaaguiar,2026-03-31,VIDEO,239.7,7.99,3,3
escuta.amiga|2026-03-31|VIDEO,escuta.amiga,2026-03-31,VIDEO,239.7,7.99,3,3
monicap.pereira|2026-03-31|VIDEO,monicap.pereira,2026-03-31,VIDEO,189.8,9.49,2,2
francruz.26|2026-03-31|VIDEO,francruz.26,2026-03-31,VIDEO,169.89,7.99,2,2
francruz.26|2026-03-31|SHOP,francruz.26,2026-03-31,SHOP,159.99,16.0,1,1
taniaribeiro_creator|2026-03-31|VIDEO,taniaribeiro_creator,2026-03-31,VIDEO,159.8,15.98,2,2
barbaramirandashop|2026-03-31|VIDEO,barbaramirandashop,2026-03-31,VIDEO,159.8,15.98,2,2
nati_sus|2026-03-31|VIDEO,nati_sus,2026-03-31,VIDEO,94.9,0.0,1,1
vanessarrferreiraa|2026-03-31|SHOP,vanessarrferreiraa,2026-03-31,SHOP,89.99,9.0,1,1
essenciadani|2026-03-31|VIDEO,essenciadani,2026-03-31,VIDEO,79.99,0.0,1,1
mah.almeida.creator|2026-03-31|SHOP,mah.almeida.creator,2026-03-31,SHOP,79.99,8.0,1,1
janakarolinee|2026-03-31|VIDEO,janakarolinee,2026-03-31,VIDEO,79.9,0.0,1,1
psi.mirellarodrigues|2026-03-31|VIDEO,psi.mirellarodrigues,2026-03-31,VIDEO,79.9,0.0,1,1
tatialves054|2026-03-31|LIVE,tatialves054,2026-03-31,LIVE,79.9,7.99,1,1
paolawinnie|2026-03-31|SHOP,paolawinnie,2026-03-31,SHOP,79.9,7.99,1,1
ceciliamanttovani|2026-03-31|VIDEO,ceciliamanttovani,2026-03-31,VIDEO,79.9,7.99,1,1
rayanemoraesm|2026-03-31|VIDEO,rayanemoraesm,2026-03-31,VIDEO,79.9,7.99,1,1
silsantiagotrc|2026-03-31|VIDEO,silsantiagotrc,2026-03-31,VIDEO,79.9,7.99,1,1
suramacastillo|2026-03-31|SHOP,suramacastillo,2026-03-31,SHOP,79.9,7.99,1,1
familialiu|2026-03-31|VIDEO,familialiu,2026-03-31,VIDEO,79.9,7.99,1,1
lack.roupas|2026-03-31|VIDEO,lack.roupas,2026-03-31,VIDEO,79.9,7.99,1,1
revendeshop|2026-03-31|VIDEO,revendeshop,2026-03-31,VIDEO,79.9,7.99,1,1
maelycustodio|2026-03-31|VIDEO,maelycustodio,2026-03-31,VIDEO,79.9,7.99,1,1
brunasilvaindica|2026-03-31|LIVE,brunasilvaindica,2026-03-31,LIVE,72.19,7.22,1,1
marinatheesr|2026-03-31|VIDEO,marinatheesr,2026-03-31,VIDEO,72.19,7.22,1,1
maritips_|2026-03-31|VIDEO,maritips_,2026-03-31,VIDEO,72.19,7.22,1,1
ariane.ferreira15|2026-03-31|SHOP,ariane.ferreira15,2026-03-31,SHOP,72.19,7.22,1,1
laryoliveiira_|2026-03-31|LIVE,laryoliveiira_,2026-03-31,LIVE,69.99,7.0,1,1
psi.mirellarodrigues|2026-04-01|LIVE,psi.mirellarodrigues,2026-04-01,LIVE,11020.36,1088.19,149,157
tacianecreator|2026-04-01|VIDEO,tacianecreator,2026-04-01,VIDEO,3154.92,79.87,38,40
adv.dayane|2026-04-01|LIVE,adv.dayane,2026-04-01,LIVE,3129.03,312.94,41,43
thainabeautyoficial|2026-04-01|VIDEO,thainabeautyoficial,2026-04-01,VIDEO,1350.59,79.9,16,17
natmarquesvi|2026-04-01|LIVE,natmarquesvi,2026-04-01,LIVE,1234.47,119.97,17,17
ericamcabeluda|2026-04-01|VIDEO,ericamcabeluda,2026-04-01,VIDEO,1167.66,76.82,15,15
tacianecreator|2026-04-01|LIVE,tacianecreator,2026-04-01,LIVE,1059.85,106.0,11,15
natmarquesvi|2026-04-01|VIDEO,natmarquesvi,2026-04-01,VIDEO,921.83,65.19,10,10
laianenovaisss|2026-04-01|VIDEO,laianenovaisss,2026-04-01,VIDEO,783.58,22.43,10,10
jessicamesant|2026-04-01|VIDEO,jessicamesant,2026-04-01,VIDEO,699.74,7.99,8,8
numarchi|2026-04-01|VIDEO,numarchi,2026-04-01,VIDEO,688.26,38.41,8,9
alinecavanellas|2026-04-01|VIDEO,alinecavanellas,2026-04-01,VIDEO,524.4,25.47,6,6
pattylazzarotto|2026-04-01|VIDEO,pattylazzarotto,2026-04-01,VIDEO,429.5,7.99,5,5
francruz.26|2026-04-01|VIDEO,francruz.26,2026-04-01,VIDEO,359.96,27.0,4,4
tacirecomenda|2026-04-01|VIDEO,tacirecomenda,2026-04-01,VIDEO,359.96,9.0,4,4
escuta.amiga|2026-04-01|VIDEO,escuta.amiga,2026-04-01,VIDEO,319.6,23.97,4,4
taniaribeiro_creator|2026-04-01|VIDEO,taniaribeiro_creator,2026-04-01,VIDEO,319.6,31.96,4,4
leticiatsec|2026-04-01|VIDEO,leticiatsec,2026-04-01,VIDEO,279.79,27.98,3,3
silsantiagotrc|2026-04-01|VIDEO,silsantiagotrc,2026-04-01,VIDEO,239.89,23.99,2,2
thami.brambilla|2026-04-01|VIDEO,thami.brambilla,2026-04-01,VIDEO,194.8,19.98,2,2
monicap.pereira|2026-04-01|VIDEO,monicap.pereira,2026-04-01,VIDEO,159.99,16.0,1,1
essenciadani|2026-04-01|VIDEO,essenciadani,2026-04-01,VIDEO,159.98,16.0,1,2
familialiu|2026-04-01|VIDEO,familialiu,2026-04-01,VIDEO,159.8,15.98,2,2
someoneduda|2026-04-01|VIDEO,someoneduda,2026-04-01,VIDEO,159.8,7.99,2,2
arenatajardim|2026-04-01|VIDEO,arenatajardim,2026-04-01,VIDEO,152.09,15.21,2,2
ariianecostacont|2026-04-01|LINKSHARE,ariianecostacont,2026-04-01,LINKSHARE,89.99,9.0,1,1
mcecilia.araujo1|2026-04-01|SHOP,mcecilia.araujo1,2026-04-01,SHOP,79.9,7.99,1,1
fggutyy2|2026-04-01|VIDEO,fggutyy2,2026-04-01,VIDEO,79.9,0.0,1,1
mariaaugustareiss|2026-04-01|VIDEO,mariaaugustareiss,2026-04-01,VIDEO,79.9,7.99,1,1
hitalasantiago|2026-04-01|VIDEO,hitalasantiago,2026-04-01,VIDEO,79.9,7.99,1,1
keilobshop03|2026-04-01|LIVE,keilobshop03,2026-04-01,LIVE,79.9,7.99,1,1
elili_kids|2026-04-01|SHOP,elili_kids,2026-04-01,SHOP,79.9,7.99,1,1
cintia.thies|2026-04-01|VIDEO,cintia.thies,2026-04-01,VIDEO,79.9,7.99,1,1
marinatheesr|2026-04-01|VIDEO,marinatheesr,2026-04-01,VIDEO,79.9,7.99,1,1
maritips_|2026-04-01|VIDEO,maritips_,2026-04-01,VIDEO,79.9,7.99,1,1
ncshop33|2026-04-01|SHOP,ncshop33,2026-04-01,SHOP,79.9,7.99,1,1
gabbizie|2026-04-01|VIDEO,gabbizie,2026-04-01,VIDEO,79.9,7.99,1,1
ceciliamanttovani|2026-04-01|VIDEO,ceciliamanttovani,2026-04-01,VIDEO,79.9,7.99,1,1
gesycavardieribou|2026-04-01|SHOP,gesycavardieribou,2026-04-01,SHOP,79.9,7.99,1,1
nutrii_shop|2026-04-01|LIVE,nutrii_shop,2026-04-01,LIVE,72.19,7.22,1,1
danlopes.a|2026-04-01|LINKSHARE,danlopes.a,2026-04-01,LINKSHARE,72.19,7.22,1,1
escuta.amiga|2026-04-01|LIVE,escuta.amiga,2026-04-01,LIVE,72.19,7.22,1,1
psi.mirellarodrigues|2026-04-02|LIVE,psi.mirellarodrigues,2026-04-02,LIVE,11450.21,1117.18,156,163
tacianecreator|2026-04-02|VIDEO,tacianecreator,2026-04-02,VIDEO,2680.94,117.83,31,34
adv.dayane|2026-04-02|LIVE,adv.dayane,2026-04-02,LIVE,1839.21,183.94,25,25
ericamcabeluda|2026-04-02|VIDEO,ericamcabeluda,2026-04-02,VIDEO,1799.15,116.0,23,23
natmarquesvi|2026-04-02|LIVE,natmarquesvi,2026-04-02,LIVE,1679.23,162.54,22,23
thainabeautyoficial|2026-04-02|VIDEO,thainabeautyoficial,2026-04-02,VIDEO,1582.58,62.38,20,20
natmarquesvi|2026-04-02|VIDEO,natmarquesvi,2026-04-02,VIDEO,1289.04,77.33,15,15
laianenovaisss|2026-04-02|VIDEO,laianenovaisss,2026-04-02,VIDEO,1118.18,87.85,13,14
pattylazzarotto|2026-04-02|VIDEO,pattylazzarotto,2026-04-02,VIDEO,1068.7,49.44,13,13
numarchi|2026-04-02|VIDEO,numarchi,2026-04-02,VIDEO,871.37,79.15,11,11
alinecavanellas|2026-04-02|VIDEO,alinecavanellas,2026-04-02,VIDEO,661.49,66.15,7,8
.familiapimentel|2026-04-02|VIDEO,.familiapimentel,2026-04-02,VIDEO,559.3,7.99,6,7
escuta.amiga|2026-04-02|VIDEO,escuta.amiga,2026-04-02,VIDEO,549.39,38.96,7,7
tacianecreator|2026-04-02|LIVE,tacianecreator,2026-04-02,LIVE,509.75,42.99,7,7
francruz.26|2026-04-02|VIDEO,francruz.26,2026-04-02,VIDEO,444.77,35.48,4,5
psi.mirellarodrigues|2026-04-02|VIDEO,psi.mirellarodrigues,2026-04-02,VIDEO,389.59,30.97,5,5
bialuzzmodas|2026-04-02|VIDEO,bialuzzmodas,2026-04-02,VIDEO,319.6,15.98,4,4
someoneduda|2026-04-02|VIDEO,someoneduda,2026-04-02,VIDEO,311.89,15.21,4,4
leticiatsec|2026-04-02|VIDEO,leticiatsec,2026-04-02,VIDEO,284.7,18.98,3,3
tacirecomenda|2026-04-02|VIDEO,tacirecomenda,2026-04-02,VIDEO,269.97,18.0,3,3
thami.brambilla|2026-04-02|VIDEO,thami.brambilla,2026-04-02,VIDEO,269.7,7.99,3,3
jessicamesant|2026-04-02|VIDEO,jessicamesant,2026-04-02,VIDEO,259.88,16.99,3,3
gabbizie|2026-04-02|VIDEO,gabbizie,2026-04-02,VIDEO,249.79,24.98,3,3
silsantiagotrc|2026-04-02|VIDEO,silsantiagotrc,2026-04-02,VIDEO,239.7,23.97,3,3
nati_sus|2026-04-02|VIDEO,nati_sus,2026-04-02,VIDEO,189.8,18.98,2,2
taniaribeiro_creator|2026-04-02|VIDEO,taniaribeiro_creator,2026-04-02,VIDEO,159.8,15.98,2,2
arenatajardim|2026-04-02|VIDEO,arenatajardim,2026-04-02,VIDEO,149.89,14.99,2,2
pollyanna.andrade.s|2026-04-02|LIVE,pollyanna.andrade.s,2026-04-02,LIVE,139.98,14.0,1,2
danijeans|2026-04-02|VIDEO,danijeans,2026-04-02,VIDEO,94.9,0.0,1,1
nati.shop|2026-04-02|LIVE,nati.shop,2026-04-02,LIVE,94.9,9.49,1,1
jenifferpassos25|2026-04-02|VIDEO,jenifferpassos25,2026-04-02,VIDEO,79.9,7.99,1,1
magsouza.shop|2026-04-02|SHOP,magsouza.shop,2026-04-02,SHOP,79.9,7.99,1,1
danijeans|2026-04-02|LIVE,danijeans,2026-04-02,LIVE,79.9,7.99,1,1
lu_dias10|2026-04-02|LIVE,lu_dias10,2026-04-02,LIVE,79.9,7.99,1,1
mariaaugustareiss|2026-04-02|VIDEO,mariaaugustareiss,2026-04-02,VIDEO,79.9,7.99,1,1
familialiu|2026-04-02|VIDEO,familialiu,2026-04-02,VIDEO,79.9,7.99,1,1
gabbizie|2026-04-02|SHOP,gabbizie,2026-04-02,SHOP,79.9,7.99,1,1
_saraahh33|2026-04-02|VIDEO,_saraahh33,2026-04-02,VIDEO,79.9,7.99,1,1
vitrinneshopp|2026-04-02|VIDEO,vitrinneshopp,2026-04-02,VIDEO,79.9,7.99,1,1
patylopesoliveira|2026-04-02|SHOP,patylopesoliveira,2026-04-02,SHOP,79.9,7.99,1,1
tiktokshop.lily1|2026-04-02|VIDEO,tiktokshop.lily1,2026-04-02,VIDEO,79.9,7.99,1,1
lidikpf6|2026-04-02|VIDEO,lidikpf6,2026-04-02,VIDEO,79.9,7.99,1,1
gab_caroline|2026-04-02|VIDEO,gab_caroline,2026-04-02,VIDEO,79.9,0.0,1,1
hitalasantiago|2026-04-02|VIDEO,hitalasantiago,2026-04-02,VIDEO,79.9,7.99,1,1
yasmin.aoliveira|2026-04-02|LIVE,yasmin.aoliveira,2026-04-02,LIVE,79.9,7.99,1,1
compreia|2026-04-02|VIDEO,compreia,2026-04-02,VIDEO,79.9,7.99,1,1
gabrielaf011|2026-04-02|LIVE,gabrielaf011,2026-04-02,LIVE,79.9,7.99,1,1
robertafrias|2026-04-02|VIDEO,robertafrias,2026-04-02,VIDEO,79.9,7.99,1,1
yaponts|2026-04-02|VIDEO,yaponts,2026-04-02,VIDEO,79.9,7.99,1,1
neldicasdemoda|2026-04-02|LINKSHARE,neldicasdemoda,2026-04-02,LINKSHARE,72.19,7.22,1,1
yoariadny|2026-04-02|LIVE,yoariadny,2026-04-02,LIVE,69.99,7.0,1,1
psi.mirellarodrigues|2026-04-03|LIVE,psi.mirellarodrigues,2026-04-03,LIVE,12760.2,1276.2,167,182
tacianecreator|2026-04-03|LIVE,tacianecreator,2026-04-03,LIVE,4779.14,463.98,65,68
tacianecreator|2026-04-03|VIDEO,tacianecreator,2026-04-03,VIDEO,2643.57,87.12,32,33
ericamcabeluda|2026-04-03|VIDEO,ericamcabeluda,2026-04-03,VIDEO,2111.04,163.17,25,27
thainabeautyoficial|2026-04-03|VIDEO,thainabeautyoficial,2026-04-03,VIDEO,1777.89,42.95,22,22
laianenovaisss|2026-04-03|VIDEO,laianenovaisss,2026-04-03,VIDEO,1358.3,71.91,17,17
pattylazzarotto|2026-04-03|VIDEO,pattylazzarotto,2026-04-03,VIDEO,1298.49,64.43,16,16
brunasilvaindica|2026-04-03|LIVE,brunasilvaindica,2026-04-03,LIVE,1103.18,110.32,14,14
alinecavanellas|2026-04-03|VIDEO,alinecavanellas,2026-04-03,VIDEO,881.29,34.19,10,10
someoneduda|2026-04-03|VIDEO,someoneduda,2026-04-03,VIDEO,871.19,47.94,10,11
natmarquesvi|2026-04-03|VIDEO,natmarquesvi,2026-04-03,VIDEO,720.91,54.1,7,9
numarchi|2026-04-03|VIDEO,numarchi,2026-04-03,VIDEO,711.48,55.17,9,9
arenatajardim|2026-04-03|VIDEO,arenatajardim,2026-04-03,VIDEO,459.58,45.96,5,6
silsantiagotrc|2026-04-03|VIDEO,silsantiagotrc,2026-04-03,VIDEO,399.5,39.95,5,5
mariaboscooo|2026-04-03|SHOP,mariaboscooo,2026-04-03,SHOP,399.5,39.95,1,5
gabbizie|2026-04-03|VIDEO,gabbizie,2026-04-03,VIDEO,391.79,39.18,5,5
familialiu|2026-04-03|VIDEO,familialiu,2026-04-03,VIDEO,391.79,31.19,5,5
escuta.amiga|2026-04-03|VIDEO,escuta.amiga,2026-04-03,VIDEO,391.79,23.97,5,5
fggutyy2|2026-04-03|VIDEO,fggutyy2,2026-04-03,VIDEO,319.6,0.0,4,4
nati_sus|2026-04-03|VIDEO,nati_sus,2026-04-03,VIDEO,284.7,28.47,3,3
thami.brambilla|2026-04-03|VIDEO,thami.brambilla,2026-04-03,VIDEO,246.99,24.7,3,3
maritips_|2026-04-03|VIDEO,maritips_,2026-04-03,VIDEO,239.7,23.97,3,3
achadinhoslalas|2026-04-03|SHOP,achadinhoslalas,2026-04-03,SHOP,239.7,19.17,3,3
bialuzzmodas|2026-04-03|VIDEO,bialuzzmodas,2026-04-03,VIDEO,239.7,0.0,3,3
.familiapimentel|2026-04-03|VIDEO,.familiapimentel,2026-04-03,VIDEO,239.7,15.98,2,3
matheuslimashop|2026-04-03|VIDEO,matheuslimashop,2026-04-03,VIDEO,239.7,0.0,3,3
psi.mirellarodrigues|2026-04-03|VIDEO,psi.mirellarodrigues,2026-04-03,VIDEO,222.08,22.21,3,3
leticiatsec|2026-04-03|VIDEO,leticiatsec,2026-04-03,VIDEO,189.8,18.98,2,2
mallenadepaula|2026-04-03|LIVE,mallenadepaula,2026-04-03,LIVE,189.8,18.98,2,2
jessicamesant|2026-04-03|VIDEO,jessicamesant,2026-04-03,VIDEO,184.89,9.49,2,2
tacirecomenda|2026-04-03|VIDEO,tacirecomenda,2026-04-03,VIDEO,179.98,18.0,2,2
adv.dayane|2026-04-03|VIDEO,adv.dayane,2026-04-03,VIDEO,169.89,0.0,2,2
francruz.26|2026-04-03|VIDEO,francruz.26,2026-04-03,VIDEO,169.89,16.99,2,2
mariaaugustareiss|2026-04-03|VIDEO,mariaaugustareiss,2026-04-03,VIDEO,159.8,15.98,2,2
laryoliveiira_|2026-04-03|VIDEO,laryoliveiira_,2026-04-03,VIDEO,159.8,15.98,2,2
clau_1604|2026-04-03|LINKSHARE,clau_1604,2026-04-03,LINKSHARE,159.8,15.98,1,2
edja.shop|2026-04-03|LIVE,edja.shop,2026-04-03,LIVE,159.8,15.98,1,2
eduardadailyx|2026-04-03|LIVE,eduardadailyx,2026-04-03,LIVE,159.8,12.78,2,2
isabelezimbicki|2026-04-03|LINKSHARE,isabelezimbicki,2026-04-03,LINKSHARE,159.8,15.98,1,2
dicasdathayoficial|2026-04-03|VIDEO,dicasdathayoficial,2026-04-03,VIDEO,159.8,7.99,2,2
brunasilvaindica|2026-04-03|VIDEO,brunasilvaindica,2026-04-03,VIDEO,152.09,15.21,2,2
natmarquesvi|2026-04-03|LIVE,natmarquesvi,2026-04-03,LIVE,149.89,14.99,2,2
adv.dayane|2026-04-03|LIVE,adv.dayane,2026-04-03,LIVE,142.18,14.22,1,2
celitashop|2026-04-03|VIDEO,celitashop,2026-04-03,VIDEO,94.9,9.49,1,1
cleodaaily|2026-04-03|VIDEO,cleodaaily,2026-04-03,VIDEO,94.9,9.49,1,1
eu.lidiannemartins|2026-04-03|VIDEO,eu.lidiannemartins,2026-04-03,VIDEO,94.9,9.49,1,1
jhosysilvaa|2026-04-03|SHOP,jhosysilvaa,2026-04-03,SHOP,94.9,7.59,1,1
monicap.pereira|2026-04-03|VIDEO,monicap.pereira,2026-04-03,VIDEO,94.9,0.0,1,1
dailysecretzzz|2026-04-03|SHOP,dailysecretzzz,2026-04-03,SHOP,94.9,9.49,1,1
bygabivianna|2026-04-03|VIDEO,bygabivianna,2026-04-03,VIDEO,94.9,9.49,1,1
danijeans|2026-04-03|LIVE,danijeans,2026-04-03,LIVE,79.99,8.0,1,1
allynegomes.dicas|2026-04-03|VIDEO,allynegomes.dicas,2026-04-03,VIDEO,79.9,7.99,1,1
laizaborgesferrari|2026-04-03|LIVE,laizaborgesferrari,2026-04-03,LIVE,79.9,7.99,1,1
lari.quaresma|2026-04-03|VIDEO,lari.quaresma,2026-04-03,VIDEO,79.9,0.0,1,1
hitalasantiago|2026-04-03|VIDEO,hitalasantiago,2026-04-03,VIDEO,79.9,0.0,1,1
essenciadani|2026-04-03|VIDEO,essenciadani,2026-04-03,VIDEO,79.9,7.99,1,1
lu_dias10|2026-04-03|LIVE,lu_dias10,2026-04-03,LIVE,79.9,7.99,1,1
compreia|2026-04-03|VIDEO,compreia,2026-04-03,VIDEO,79.9,7.99,1,1
fabiecleon|2026-04-03|VIDEO,fabiecleon,2026-04-03,VIDEO,79.9,7.99,1,1
manoelavizzotto|2026-04-03|VIDEO,manoelavizzotto,2026-04-03,VIDEO,79.9,7.99,1,1
natyy.b|2026-04-03|SHOP,natyy.b,2026-04-03,SHOP,79.9,7.99,1,1
diarioda_juu|2026-04-03|VIDEO,diarioda_juu,2026-04-03,VIDEO,79.9,7.99,1,1
itana.azevedo7|2026-04-03|SHOP,itana.azevedo7,2026-04-03,SHOP,79.9,6.39,1,1
gleysaaguiar|2026-04-03|VIDEO,gleysaaguiar,2026-04-03,VIDEO,79.9,0.0,1,1
maryferaryht|2026-04-03|SHOP,maryferaryht,2026-04-03,SHOP,79.9,6.39,1,1
dailypam.wk|2026-04-03|VIDEO,dailypam.wk,2026-04-03,VIDEO,72.19,7.22,1,1
ana_gorgatti|2026-04-03|LINKSHARE,ana_gorgatti,2026-04-03,LINKSHARE,72.19,5.78,1,1
clahmoraesa|2026-04-03|SHOP,clahmoraesa,2026-04-03,SHOP,72.19,7.22,1,1
escuta.amiga|2026-04-03|LIVE,escuta.amiga,2026-04-03,LIVE,72.19,7.22,1,1
psi.mirellarodrigues|2026-04-04|LIVE,psi.mirellarodrigues,2026-04-04,LIVE,15152.76,1508.49,194,215
natmarquesvi|2026-04-04|LIVE,natmarquesvi,2026-04-04,LIVE,1909.64,192.59,27,27
tacianecreator|2026-04-04|VIDEO,tacianecreator,2026-04-04,VIDEO,1817.46,111.82,19,23
laianenovaisss|2026-04-04|VIDEO,laianenovaisss,2026-04-04,VIDEO,791.29,79.13,9,10
ericamcabeluda|2026-04-04|VIDEO,ericamcabeluda,2026-04-04,VIDEO,688.26,68.83,8,9
alinecavanellas|2026-04-04|VIDEO,alinecavanellas,2026-04-04,VIDEO,649.3,55.44,7,7
brunasilvaindica|2026-04-04|LIVE,brunasilvaindica,2026-04-04,LIVE,559.3,55.93,7,7
